paper_id,question_type,llm_answer,rev1_answer,rev1_rating,rev1_reviewer,rev2_answer,rev2_rating,rev2_reviewer,extracted_llm,extracted_rev1,extracted_rev2
015,experimental_methodology,"The experimental methodologies used in this paper include acute and chronic exposure experiments on bees, observations of their locomotion and motor functions in an arena, and assessments of their movement towards light under different exposure conditions.","This study focused on the effects of TMX on bee locomotion, motor functiona and movement towards light. An assessment of the effect of TMX on these parameters was done after acute and chronic exposure. Behaviour was montored and videoed for later analysis in an arena, which was designed with reference to previously published studies. Light levels were also recorded and analysed. Several locomotory parameters were measured over two 3 minute periods of observation, one 30 minutes and one 60 minutes after TMX exposure. Abnormal behaviours and falls were also recorded.",7,AH,"The experimental methodologies used in this paper include acute and chronic exposure experiments on bees, observations of their locomotion and motor functions in an arena, and assessments of their movement towards light under different exposure conditions.",8,EA,Key terms: The,"Key terms: This, An, Behaviour, Light, Several",Key terms: The
012,experimental_methodology,"The experimental methodologies used in this paper include: 1) extraction of hemolymph from honeybee larvae, 2) in vitro exposure of hemolymph to pesticides (imidacloprid and amitraz) and zymosan A, and 3) Real-Time PCR for gene expression analysis of immune-related genes.","This paper describes:
i) the extraction of haemolymph from Apis mellifera larvae (5th satge). 
ii) the incubation of the haemolymph with two pesticides, both as single compound exposures and mixtures (1:1  1:5 and 5:1), run in 24-well tissue culture plates. All these treatment groups were run with and without the addition of Zymosan A for a duration of 18h. 
iii) The extraction of RNA from the haemolymph and cDNA synthesis
iv) Real-time PCR to determine differential gene expression of key Apis mellifera immune-related genes to determine the effects of the treatment groups.",7,AH,"The experimental methodologies used in this paper include: 1) extraction of hemolymph from honeybee larvae, 2) in vitro exposure of hemolymph to pesticides (imidacloprid and amitraz) and zymosan A, and 3) Real-Time PCR for gene expression analysis of immune-related genes.",10,EA,"Key terms: The, Real, Time","Key terms: This, Apis, All, Zymosan, The","Key terms: The, Real, Time"
889,experimental_methodology,"The experimental methodology used in this paper involved a controlled laboratory experiment on adult alfalfa leafcutting bees (Megachile rotundata), where bees were exposed to different concentrations of imidacloprid while being provided with varying sugar concentrations in their diet. The study tracked behavior and survivorship of the bees over 5 weeks.","A fully crossed factorial design was used that compared two doses of imidacloprid (30ppb and 300ppb) to a control, all three doses were provided orally in both 20% and 50% sucrose. Good level of citation for the dosages of imidacloprid chosen and for the sucrose concentrations. Groups of 20 bees were exposed for a maximum of 5 weeks. Mortality, body size at death and behaviours were montored.",9,AH,,,,"Key terms: The, Megachile, The","Key terms: Good, Groups, Mortality",
887,experimental_methodology,"The experimental methodologies used in the paper include:
1. Time-to-effect experiments to evaluate the Haber exponent in an isoeffective design.
2. Analysis of the ingestion vs longevity relationship to assess the impact of exposure duration on toxicity.
3. An experiment comparing the effects of pulsed versus steady dosing to investigate the biological half-life of a toxicant.","This paper focuses on assessing the time-reinforced toxicity (TRT) of three agricultural insecticides to Bombus terrestris. The study uses two methods to assess the TRT:
i) time-to-effect experiments
Groups of bees for each dose treatment were fed sucrose containing the insecticides. Bees were monitored daily and mortality recorded. Sucrose consumption was measured gravimetrically every 48h. Results were anaylsed to determine dose-dependent toxicity and time-dependent mortality.
ii) Fixed (constant dose) versus pulsed (alternating dosed and undosed sucrose solution every 48h) exposure",7,AH,,,,"Key terms: The, Time, Haber, Analysis, An","Key terms: This, Bombus, The, Groups, Bees",
014,experimental_methodology,"The experimental methodology used in this paper involved testing the effects of the fungicides boscalid and dimoxystrobin, as well as the insecticide acetamiprid, on honeybee behavior.","Acute toxicity tests of the pesticides used were done to determine LD50 values. Bees were then exposed to oral sub-lethal doses for 1 week, before sucrose responsiveness was tested using a proboscis extension response (PER) test. Bees not responding to 50% sucrose were excluded from differential olfactory conditioning. Differential olfactory conditioning was undertaken using  2 different odors, measured by PER. Reversal learning trials were also done.",1,AH,"The experimental methodology used in this paper involved testing the effects of the fungicides boscalid and dimoxystrobin, as well as the insecticide acetamiprid, on honeybee behavior.",9,EA,Key terms: The,"Key terms: Acute, Bees, Bees, Differential, Reversal",Key terms: The
886,experimental_methodology,"The experimental methodologies used in this paper include testing the proboscis extension response (PER) to evaluate gustatory responsiveness, classical conditioning of the PER to assess learning and memory capabilities, administering different concentrations of flupyradifurone to determine sublethal doses and observe mortality rates, and conducting memory tests and extinction trials on honeybees.","This study described two experimental techniques.
1. Determining sub-lethal doses for oral exposure of honeybees to flupyradifurone, which utilised standard feeding biosaasy techniques. Not referenced though.
2. Beahvioural studies, post expsosure to a range of sub-lethal doses of flupyradifurone.
i) Quantifying taste by measuring proboscis extension response (PER) in gustatory response experiments using a range of sucrose concentrations across all doses of insecticide and a control used.
ii)Classical olfactory conditioning using a conditioned stimulus (PER stimulated and reward 30% sucrose solution) and an unconditioned stimulus to condition two group of bees: pollen-foragers and nectar-foragers. These groups of bees were then used 24 h later in memory and extinction tests with the conditioned and unconditioned stimuli. PER recorded. All doses of insecticide used and compared to a control. This section referred to two publications in re methods.",8,AH,,,,Key terms: The,"Key terms: This, Determining, Not, Beahvioural, Quantifying",
888,experimental_methodology,"The experimental methodologies used in this paper included feeding honey bees different supplemental carbohydrate diets (sucrose, high-fructose corn syrup, and artificial pollen) and exposing them to abiotic stress treatments (heat, cold, and imidacloprid exposure) in laboratory settings, as well as conducting semifield and cage trials.","Three experiments are described, but only two of these use insecticide - the laboratory survival assay and stress protein analysis.
Both these use a 4 x 4 factorial design where each of four dietary groups are exposed to abiotic stress treatments: either heat (45 degrees), cold (4 degrees), exposure to sub-lethal dose of imidacloprid (0.28ng/ml, 31 degrees) or controls (31 degrees). Laboratory survival assay - mortality recorded every day for 40 days. Stress protein analysis - bees frozen (-80 degrees) from all groups after 8 days for use in protein analyses. Good referencing used for the enzyme analyses and rearing of bees. No references or standard protocols for feeding assays though. Colony-level experiment to look at longevity did not include imidacloprid.",6,AH,,,,Key terms: The,"Key terms: Three, Both, Laboratory, Stress, Good",
892,experimental_methodology,"The experimental methodologies used in this paper included behavioral paradigms (habituation of the proboscis extension reflex), assessments of gustatory thresholds, and observations of motor activity in honeybees, involving the application of imidacloprid at various doses and controlled testing conditions.","This paper studied behavioural responses to sub-lethal exposure of honeybees to imidacloprid. Two preliminary expeiments determined the imidacloprid dose that does not induce modifications in gustaory threshold  (ie concentration that elicits PER) or decrease motor activity. This dose was then used in a non-associative learning experiment, based on habituation of PER, to determine the effect of imidacloprid on non-associative learning in the honeybee. No referencing of prevously published protocols/methods.",7,AH,,,,Key terms: The,"Key terms: This, Two, This, No",
007,experimental_methodology,"The experimental methodologies used in this paper include: 1) chronic administration of probiotic strains to honeybees to evaluate their anti-*N. ceranae* activity, 2) infection of honeybees with *N. ceranae* spores, 3) exposure to pesticides (thiamethoxam and boscalid), 4) monitoring of sucrose consumption and survival rates, and 5) quantitative PCR to measure gene expression levels related to immunity and detoxification.","This paper describes two experiments: i) an evaluation of five probiotic candidates for anti-Nosema ceranae activity, ii) the probiotic strain selected by this initial experiment (PA) was then investigated further to examine whether it might have a curative effect on the parasite and also whether it might have a beneficial effect on bees exposed to thiamethoxam and boscalid. 
All experiments were run using oral infection or exposure. 
Experiment i) 8 experimental groups of bee were used, one for each of the five candidate probiotic, one that was infected with N. ceranae but had no probiotic treatment, one that was infected with N. ceranae, had no probiotic, but received fumagillin treatment and a control.

Experiment ii) 6 experimental groups of bee were used, one unifected but treated with PA, one that was infected with N. ceranae but had no probiotic treatment, one that was infected with N. ceranae and had probiotic PA, one exposed to pesticides, one exposed to pesticides and given PA treatment and a control. At day 16 a random sampling of 6 bees from each group was undertaken to extract RNA and DNA. Subsequently 16S rRNA amplification was used to perform metagenomic analyses and qPCR was run to determine effcets on targeted host-gene expression. Mortality and sucrose consumption were measuredfor all groups.",9,AH,"The experimental methodologies used in this paper include: 1) chronic administration of probiotic strains to honeybees to evaluate their anti-*N. ceranae* activity, 2) infection of honeybees with *N. ceranae* spores, 3) exposure to pesticides (thiamethoxam and boscalid), 4) monitoring of sucrose consumption and survival rates, and 5) quantitative PCR to measure gene expression levels related to immunity and detoxification.",9,EA,Key terms: The,"Key terms: This, Nosema, All, Experiment, Experiment",Key terms: The
009,experimental_methodology,"The experimental methodologies used in this paper involved administering spinosad orally to *Plebeia lucii* foragers, conducting survival bioassays, sublethal bioassays to assess locomotion and flight behavior, and measuring body mass and respiration rate under controlled conditions. The study included various concentrations of spinosad and control groups to evaluate the lethal and sublethal effects on the bees.","This paper describes two experiments, to measure both lethal and sub-lethal effects:
i) survival bioassay - using oral exposure route to formulations of two insecticides, spinosad and imidacloprid, with control groups (no insecticide exposure) to calculate LT50s (median of lethal times) for both insecticides.
ii) sub-lethal bioassays were thern immediately run on the bees that were still alive after the survival bioassay within the groups exposed to the lower concentrations of spinosad and the control groups. Walking behaviour was assessed using referenced published methods, using a video tracking system. Walking velocity, distance, resting time and number of stops were measured. Flight behaviour was assessed using referenced published methods, using a free-fall flight bioassay. Body mass was measured. Lastly respiration rate was measured using a respirometer that could analyse CO2.",10,AH,,,,"Key terms: The, Plebeia, The","Key terms: This, Walking, Walking, Flight, Body",
008,experimental_methodology,"The experimental methodologies used in this paper include three bioassay methods: 1) a residue film method for determining contact toxicity, 2) collecting stingless bees from feral and vegetable ecosystem colonies and exposing them to insecticides in the lab, and 3) anesthetizing bees collected at the hive entrance before transferring them to conical flasks.","This paper describes three different set-ups to use T. travancorica in acute contact bioassays to determine LD50s. Bees were collected from 2 colonies, one that was on land with no history of insecticide use (feral colony) and one from an agricultural setting wit frequent insecticide exposure (vegetable ecosystem). The 3 bioassay methods trialed were:
i) bees were collected in plastic containers, tramsported to the lab and transferred to pre-treated conical flasks coated with insecticide or control flasks.
ii)  bees were collected in glass containers, tramsported to the lab and tehn placed in a -20 freezer for 10 minutes to anaesthetise the bees. Then bees were transferred to pre-treated conical flasks coated with insecticide or control flasks using a brush.
iii) bees were collected at the hive into pre-treated conical flasks coated with insecticide or control flasks. 

All set ups fed the bees using 10% honey solution. Mortality was recorded after 3, 6, 9 and 12 hours.",4,AH,,,,Key terms: The,"Key terms: This, Bees, The, Then, All",
006,experimental_methodology,"The experimental methodologies used in this paper include locomotion tests in a controlled arena to assess the impact of insecticides on honeybee locomotion, exposure of bees to specific doses of insecticides, video tracking of locomotor activity, and mortality assays to determine sublethal doses and long-term survival assessments.","This study first determined the level of sub-lethal dose for each of the five insecticides for subsequent use in experiments using contact mortality tests. This references standard published protocols for bioassys using bees - the OECD test no 214 and OEPP environmental risk assessment on side-effects of pesticide to honeybees. 
These sub-lethal doses were then used in studies evaluating locomotion in one day old pesticide-treated bees versus controls, using a webcam and video tracking analysis software. 

The long-term survival of pesticide-exposed bees was also assessed over 5 days using differet groups of bees than those used in the locomtion study.",9,AH,"The experimental methodologies used in this paper include locomotion tests in a controlled arena to assess the impact of insecticides on honeybee locomotion, exposure of bees to specific doses of insecticides, video tracking of locomotor activity, and mortality assays to determine sublethal doses and long-term survival assessments.",8,EA,Key terms: The,"Key terms: This, This, These, The",Key terms: The
884,experimental_methodology,"The experimental methodologies used in this paper involved administering different concentrations of pesticides (flupyradifurone and imidacloprid) to honeybees, observing their behaviors (such as grooming, walking, and standing), and assessing their motor abilities over time. The experiments were conducted in controlled environments, with specific attention to the age and type of bees used.","The methods described include the oral administartion of pesticide to Apis mellifera. There is reference to following the protocol of another published study in the methods section, but not the standard OECD protocols. Bees were aged in the summer experiment and standard aged bees used (6-8 days), whereas the winter bees were taken from the bottom of the hive.
Behaviour post acute-exposure was recorded at three time points (15, 60 and 180 mins). Behaviour post 24h continuous exposure was recorded for 10mins after the 24h exposure time. BORIS 4.1.3 software was used to record the time spent in each behavioural state. Behaviour recorded on video camera or mobile phone.",7,AH,,,,"Key terms: The, The","Key terms: The, Apis, There, Bees, Behaviour",
883,experimental_methodology,"The experimental methodologies used in this paper include acute and chronic exposure experiments on bumblebees (*B. terrestris*) to assess the effects of imidacloprid, utilizing an optical sensor to measure wingbeat frequency.",The study looked the effects of chronic and acute oral exposure to imidacloprid in Bombus terrestris. An optical sesnsor was used to record and measure wingbeat frequency. The optical sensor recordings were also used to train a neural network to differentiate between exposed bees (both acute and chronic exposure) and non-exposed bees. Differences in exposure groups were visualised using a stochastic neighbour embedding model.,6,AH,,,,Key terms: The,"Key terms: The, Bombus, An, The, Differences",
011,experimental_methodology,"The experimental methodologies used in this paper include generating a polyclonal antibody against honey bee vitellogenin, exposing honey bees to the neonicotinoid clothianidin, and analyzing vitellogenin levels in their fat body, hemolymph, and brain using Western blotting and mass spectrometry.","This study describes methods to assess the alteration at the protein level to vitellogenin production afetr exposure to clothianidin. The synthesis of a polycolonal A. mellifera vitellogenin antibody is described briefly (company used given). Methods to collect haemolymph, fat body, brain and honey stomach are outlined. Vitellogenin levels in the fat body, hemolymph and brain using Western blotting and mass spectrometry, in bees exposed to clothianidin versus controls.",10,AH,,,,"Key terms: The, Western","Key terms: This, The, Methods, Vitellogenin, Western",
016,experimental_methodology,"The experimental methodologies used in this paper involved acute and chronic exposure experiments on honey bees, where bees were fed specific doses of the pesticide TMX to assess its effects on forager flight ability.","This study focused on the effects of TMX on bee flight activity. An assessment of the effect of TMX on flight duration, distance and velocity was done after acute and chronic exposure. Flight behaviour was tested using a modified flight mill, which was designed with reference to previously published studies. Individuals from acute exposure were tested before and after exposure. Chronic exposure groups were tested post-exposure at 24 and 48 hours. Bees had a harness glued to their thorax prior to flight anaylses to allow them to be attached to the flight mill. Flight was recorded using LabView software on a PC.",3,AH,"The experimental methodologies used in this paper involved acute and chronic exposure experiments on honey bees, where bees were fed specific doses of the pesticide TMX to assess its effects on forager flight ability.",9,EA,Key terms: The,"Key terms: This, An, Flight, Individuals, Chronic",Key terms: The
885,experimental_methodology,"The experimental methodologies used in this paper included an in-hive semi-field experiment with chronic exposure to Closer®, acute oral toxicity testing (LC50) on honey bee foragers, monitoring of body mass and foraging activity, measurement of brood and honey areas, and direct observation of foraging behavior.","Acute oral toxicity test done with reference to standards testing protocol OECD Test No 213. 

Sub-lethal test done with reference to standrd OECD test no 245 and reported levels of suloxaflor residues in pollen and nectar. Effects of sub-lethal exposure on colony growth amd activity, body mass of foraging bees and foraging activity were measured.",5,AH,,,,"Key terms: The, Closer","Key terms: Acute, Test No, Sub, Effects",
010,experimental_methodology,The experimental methodology used in this paper involved studying the walking trajectories of *B. terrestris* foragers exposed to different sublethal insecticide regimes.,"The study describes an experiment designed to compare the sub-lethal effects of 3 pesticides in Bombus terrestris audax. Using a thermal visual arena (design referenced published methods) and a thermal imaging camera and video recorder, an aversive environment was created using heat (45 degrees) simultaneously along with a cool reward zone (25 degrees). This was used to allow ten, three-minute aversive training trails for each bee across three days. Bees used were of a standardised age. Food consumption (corrected for evaporation loss) was recorded across the experiment. A range of parameters were measured including bee trajectory maps (routes taken), time spend in the cool rewrad zone, distance travelled throughout trials and average speed of bee throughout trial. The trajectory data was used to calculate power law, to see what effect insecticide exposure regimes had on the behaviour of the bees.",7,AH,The experimental methodology used in this paper involved studying the walking trajectories of *B. terrestris* foragers exposed to different sublethal insecticide regimes.,8,EA,Key terms: The,"Key terms: The, Bombus, Using, This, Bees",Key terms: The
003,experimental_methodology,"The experimental methodologies used in this paper involved exposing bumblebees (*Bombus terrestris*) to thiamethoxam and the parasite *C. bombi*, conducting LD50 toxicity tests, inoculating bees with the parasite, and analyzing infection intensity through dissection and microscopy.",The study uses protocols to assess acute oral toxicity (LD50s) published by the OECD. Bioassays with thiamethoxam with and without infection with C. bombi were done. LD50s were calculated to look at the effect of poarasite load. Parasite load was confirmed by dissection and microscopy.,7,AH,"The experimental methodologies used in this paper involved exposing bumblebees (*Bombus terrestris*) to thiamethoxam and the parasite *C. bombi*, conducting LD50 toxicity tests, inoculating bees with the parasite, and analyzing infection intensity through dissection and microscopy.",9,EA,"Key terms: The, Bombus","Key terms: The, Bioassays, Parasite","Key terms: The, Bombus"
004,experimental_methodology,"The experimental methodologies used in this paper involved exposing *Bombus impatiens* microcolonies to neonicotinoids via two different routes: one study used pollen as the exposure medium, while another used syrup.",The methods section cited 2 previous papers that outlined more detailed methods. This paper describes an oral bioassay using B. impatiens and sub-lethal exposure to pesticide administered in either syrup or pollen. A number of colony-level endpoints were measured.,9,AH,"The experimental methodologies used in this paper involved exposing *Bombus impatiens* microcolonies to neonicotinoids via two different routes: one study used pollen as the exposure medium, while another used syrup.",7,EA,"Key terms: The, Bombus","Key terms: The, This","Key terms: The, Bombus"
891,experimental_methodology,"The experimental methodologies used in this paper include chronic and acute exposure of *Apis cerana* workers to imidacloprid and quercetin, measuring their effects on longevity, sucrose responsiveness, and olfactory learning through various behavioral tests.","The experimental methodologies used in this paper include chronic and acute exposure of *Apis cerana* workers to imidacloprid and quercetin, measuring their effects on longevity, sucrose responsiveness, and olfactory learning through various behavioral tests. Good referencing of publications in the methods to expalin the protocol choice and parameters.",9,AH,,,,"Key terms: The, Apis","Key terms: The, Apis, Good",
005,experimental_methodology,"The paper utilized experimental methodologies such as splitting honey bee colonies, assessing brood development, monitoring hive weight at two-hourly intervals, and collecting samples of bees and plant materials for residue analysis.","This paper consists of two large-scale field studies: i) the quantification of residues of thiamethoxam and its primary metabolite (CGA322704) in hive products, pollen and nectar of honeybees foraging in maize and oilseed rape that had received a seed dressing of thiamethoxam over one growing season, and ii) assessment of long-term risks associated with a four-year exposure to maize and oilseed rape crops treated with seed dressing containing thiamethoxam. 

For study i), samples of pollen (both bee and hive), nectar (both bee and hive), bee-bread, honey, wax and royal jelly were analysed for thiamethoxam and its metabolite using LC-MS/MS.
For study ii), hives were palced in the treated crop while it was in flower and then placed in a forested area away from pesticide treatments. Number of dead adult bees, flight activity and behavioural measures at hive entrance, foraging activity, pollen collection, strength of colony (using the Liebefeld method), presence of healthy egg-laying queen and eggs, area of pollen and nectar storage, area containing eggs, larvae and capped cells and hive weight were all recorded.",5,AH,"The paper utilized experimental methodologies such as splitting honey bee colonies, assessing brood development, monitoring hive weight at two-hourly intervals, and collecting samples of bees and plant materials for residue analysis.",7,EA,Key terms: The,"Key terms: This, For, For, Number, Liebefeld",Key terms: The
002,experimental_methodology,"The experimental methodologies used in this paper involved field studies with bumble bee hives placed at different distances from oilseed rape (OSR) fields treated with clothianidin. The study included regular assessments of hive weight and worker numbers, the use of queen lockers to monitor queen production, and pollen sampling for residue analysis.","Two study sites were used - one reference site without clothianidin treatment and one experimental, references given to other studies that used the sites. Soil samples taken to determine clothianidin residues.

Standardised bumble bee colonies were used in the study. The original queen was found, and hive weight and number of workers were recorded twice a week from 26th April, over the project. Behavioural measures such as abnormal flight activity were recorded.

OSR pollen samples to assess pesticide residues were also taken twice, once in April and once in May.  

During the post exposure phase, the presnce of a queen, hive weight and numberof workers were recorded once a week. At the end of the post-exposure phase, hives were frozen and then number of new queens produced were assessed.

Weather conditions were monitored at the sites.",8,AH,"The experimental methodologies used in this paper involved field studies with bumble bee hives placed at different distances from oilseed rape (OSR) fields treated with clothianidin. The study included regular assessments of hive weight and worker numbers, the use of queen lockers to monitor queen production, and pollen sampling for residue analysis.",0,EA,"Key terms: The, The","Key terms: Two, Soil, Standardised, The, April","Key terms: The, The"
890,experimental_methodology,"The experimental methodologies used in this paper involved exposing the stingless bee species *Tetragonula hockingsi* to imidacloprid- and fipronil-laced sucrose solutions to assess avoidance behavior, as well as measuring their thermal tolerance in response to varying doses of these insecticides.","There are two experiments run in this paper. 
i) choice test - two concentations of insecticide in 25% sucrose, 25% sucrose by itself and water were offered to bees in a choice test to determine how much was consumed from each feeder.
ii) heat tolerance test - three concentations of insecticide in 25% sucrose, were fed to groups of bees (after 1h starvation). Bees were then either kept at a constant temperature (26 degrees) or ubderwent temperature ramping. Over 120 mins the temperature was incresaed to determine the CTmax.
Insecticide concentrations were chosen with reference to published data for other bee species.",10,AH,,,,"Key terms: The, Tetragonula","Key terms: There, Bees, Over, Insecticide",
672,experimental_methodology,The experimental methodology used in this paper involved a fully crossed experiment assessing the effects of chronic exposure to two pesticides (Sivanto Prime and Quadris Top) on solitary ground-nesting squash bees (Xenoglossa pruinosa).,"The experimental methodology used in this paper involved a fully crossed experiment assessing the lethal and sub-lethal effects of chronic exposure to two pesticides (Sivanto Prime and Quadris Top) alone or combined on the survival, nesting activity, foraging activity, motor activity and offspring production of solitary ground-nesting squash bees (Xenoglossa pruinosa).",7,BN,"The paper assessed the possible lethal and sublethal effects of realistic chronic exposure (21 days) to two pesticides (an insecticide, Sivanto Prime, and a fungicide, Quadris Top) alone and in combination, on solitary ground-nesting squash bees (Xenoglossa pruinosa). 
In particular, under semi-field condition on Cucurbita crops, they monitored the following: survival; nesting activity; foraging activity (amount of pollen collected and duration of collection); motor activities of collected bees placed in transparent enclosures for 2 minutes (including displacement, grooming and escaping behaviours); number of flowers, fruit set and marketable fruits (≥ 500 g); offspring production (all emerged bees); and pesticide residue concentrations in crop soil, nectar and pollen.",3,ER,"Key terms: The, Sivanto Prime, Quadris Top, Xenoglossa","Key terms: The, Sivanto Prime, Quadris Top, Xenoglossa","Key terms: The, Sivanto Prime, Quadris Top, Xenoglossa, In"
423,experimental_methodology,"The experimental methodology used in this paper involved a fully crossed experimental design with 24 honeybee colonies, including sister-queens from two different strains, and in-hive pollen feeding with or without neonicotinoids (thiamethoxam and clothianidin).","The experimental methodology used in this paper involved a fully crossed experimental design with 24 honeybee colonies, including sister-queens from two different strains, and in-hive pollen feeding with or without neonicotinoids (thiamethoxam and clothianidin). Estimates of colony strength were performed prior to pesticide exposure and a further three times over a year post-pesticide exposure using the Liebefelder Method. Overwintering success was assessed in the following March and surviving colonies were inspected weekly for swarming and queen cells.",8,BN,,,,Key terms: The,"Key terms: The, Estimates, Liebefelder Method, Overwintering, March",
430,experimental_methodology,"The experimental methodologies used in this paper include the aggregation of bee records from museum specimens, surveys, and community science observations, along with the application of multispecies occupancy models to estimate the effects of pesticide use, animal-pollinated agriculture, and honeybee colonies on wild bee distributions. Additionally, honeybee surveys were conducted to assess the impact of agricultural practices.","The experimental methodologies used in this paper include the aggregation of bee records from museum specimens, surveys, and community science observations, along with the application of multispecies occupancy models to estimate the effects of pesticide use, land-use change, agriculture type (animal vs. non-animal pollinated), honeybee colony density and temperature and precipitation on individual wild bee species occupancy trends across the contiguous United States. To select predictors for the occupancy models the authors relied on structural causal model analysis, using directed acyclic graphs (DAGS).",0,BN,,,,"Key terms: The, Additionally","Key terms: The, United States, To",
437,experimental_methodology,"The experimental methodologies used in this paper include a two-year field study with different seed treatments (untreated, treated with imidacloprid, and previously-treated) in agricultural fields, collection of wild bees using SpringStar™ blue vane traps, and analysis of neonicotinoid residues in soil and flowers. The study also involved soil and vegetation sampling to assess environmental conditions and potential pesticide exposure.","The experimental methodologies used in this paper include a two-year field study with different seed treatments (untreated, treated with imidacloprid, and previously-treated) in agricultural fields,, collection of wild bees using SpringStar™ blue vane traps, and sampling and analysis of residues in soil and flowers using the QuEChERS method. Five neonicotinoids were targeted in the residue analyses- Acetamiprid, clothianidin, dinotefuran, imidacloprid and thiamethoxam.",8,BN,,,,"Key terms: The, The","Key terms: The, Five, Acetamiprid",
666,experimental_methodology,"The experimental methodologies used in this paper include acute oral toxicity studies, chronic exposure studies, contact toxicity assessments, and evaluations of maximum exposure scenarios for bumblebee workers.",The experimental methodologies used in this paper include acute oral toxicity studies and evaluations of maximum exposure scenarios for bumblebee workers.,8,BN,"Oral toxicity of six insecticides was tested on B. terrestris  in line with guidelines for the acute oral toxicity of insecticides in bumblebees, with some modifications.
Individual bumblebees were individually caged, starved for 3 hours, weighted, fed orally (ad libitum) a specific concentration of insecticide for 48 hours (or less if they died before 48h). The condition of each worker bee was assessed at 2, 4, 24 and 48 h after the start of the bioassay. 

Moreover, taking into account the maximum concentration in nectar (from the literature) and the maximum daily nectar consumption in the bioassays, they estimated the maximum dose to which bumblebee workers could be exposed in the field in a worst case scenario.",3,ER,Key terms: The,Key terms: The,"Key terms: Oral, Individual, The, Moreover"
429,experimental_methodology,"The experimental methodologies used in this paper involved observing the foraging activity of bees on sunflower plants treated with different insecticides, specifically measuring the number of bees visiting flowers over a period of 5 minutes at various time points before and after the application of the insecticides.","The experimental methodologies used in this paper involved observing the foraging activity of bees on sunflower plants sprayed with six different insecticides. Sunflowers were laid out in CRBD with three replications per insecticide. There were control plots sprayed with water only. Bee visitation activity was measured during peak activity (10:00-13:00h) on the day before, day of and daily between 1-9 days post spraying.  Visitation was expressed as the mean number of bees visiting five flowers per five minutes.",0,BN,,,,Key terms: The,"Key terms: The, Sunflowers, There, Bee, Visitation",
662,experimental_methodology,The experimental methodologies used in this paper include a season-long field study to analyze natural exposure to NNIs and a controlled experiment where honey bee colonies were fed clothianidin-infused pollen patties.,The experimental methodologies used in this paper include a season-long field study to analyze natural exposure to NNIs and a controlled experiment where honey bee colonies were fed clothianidin-infused pollen patties. Nurse and forager bees were collected from colonies and brains were dissected and RNA extracted for sequencing.,7,BN,"In both experiments (field and controlled) all the bees (both foragers and nurses) collected were freshly frozen in dry ice, brain were dissected and RNA extracted from the brain samples.
So RNAseq analysis was performed in samples of nurses and foragers from neonicoitnoids treated crop or from sites away from crops (field experiment) as well as  from colonies fed with pollen patties spiked with clothianidin or polen patties alone (controlled study).",2,ER,Key terms: The,"Key terms: The, Nurse","Key terms: In, So"
665,experimental_methodology,"The experimental methodologies used in this paper include field experiments involving seed treatments and foliar sprays of neonicotinoid insecticides, direct observations of honey bee foraging activity, and laboratory analyses of pesticide residues in plant samples (leaves, pollen, and nectar).","The experimental methodologies used in this paper include field experiments involving seed treatments and foliar sprays of neonicotinoid insecticides to sunflowers, direct observations of honey bee foraging activity, and laboratory analyses of pesticide residues in plant samples (leaves, pollen, and nectar) using the QuEChERs method.",9,BN,"This field experiment monitored the following parameters after seed treatment/foliar exposure of pestiides:
-honeybee foraging activities (measured as number of bees per capitulum in five minutes. Five capitulum per replicate were monitored every two hours from 06:00 to 18:00 on each observation day (for seed treatment: at 50% of flowering and at peak flowering stage; for the foliar exposure 1 day before spraying and at 1, 3,57 days after spraying).
-residue analysis on leaf, pollen and ndectar samples using mass spectrometer SCIEX Triple Quad 3200 System LC–MS/MS ( for seed treatment: leaves collect 30 and 60 days after sowing; pollen and nectar at 60 days after sowing; for foliar spraying: leaves, pollen an nectar collected 3 days after spraying).",8,ER,Key terms: The,Key terms: The,"Key terms: This, Five, Triple Quad, System"
023,experimental_methodology,"The experimental methodologies used in this paper include continuous exposure, limited exposure, and topical exposure studies on honey bees.","The experimental methodologies used in this paper include continuous exposure, limited exposure, and topical exposure studies on honey bees.",5,EA,,,,Key terms: The,Key terms: The,
013,experimental_methodology,"The experimental methodologies used in this paper include analyzing survival, pollen and syrup consumption, and midgut bacterial diversity in honey bees after exposure to imidacloprid and *T. mercedesae*. Additionally, high-throughput 16S rRNA gene sequencing was employed to identify the microbial communities associated with the honey bees.","The experimental methodologies used in this paper include analyzing survival, pollen and syrup consumption, and midgut bacterial diversity in honey bees after exposure to imidacloprid and *T. mercedesae*. Additionally, high-throughput 16S rRNA gene sequencing was employed to identify the microbial communities associated with the honey bees.",8,EA,,,,"Key terms: The, Additionally","Key terms: The, Additionally",
022,experimental_methodology,"The experimental methodologies used in this paper involved collecting foraging *M. scutellaris* bees from colonies, conducting bioassays to determine the mean lethal time of the pesticide thiamethoxam, and analyzing morphological alterations in their organs (Malpighian tubules, midgut, and brain) using light microscopy and transmission electron microscopy (TEM).","The experimental methodologies used in this paper involved collecting foraging *M. scutellaris* bees from colonies, conducting bioassays to determine the mean lethal time of the pesticide thiamethoxam, and analyzing morphological alterations in their organs (Malpighian tubules, midgut, and brain) using light microscopy and transmission electron microscopy (TEM).",9,EA,,,,"Key terms: The, Malpighian","Key terms: The, Malpighian",
